speed,d_lat,ego_fwd,road_fwd,collision,off_road,steer_delta,route_progress_pct
3.7765512472251852e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,4.1937944783576597e-10,0
4.943847597667543e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.355035624319491e-10,0
1.098633879768817e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.684028485577805e-10,0
2.3002625737643573e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.1472227815233502e-10,0
3.5018921304833313e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.717778246035362e-10,0
4.6005247032189485e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.3742225760116078e-10,0
8.239763028713049e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.0993780538703923e-10,0
2.0942692548211867e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,8.795024430963139e-11,0
3.330230854273198e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,7.036019683548389e-11,0
4.566192524920769e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,5.628815469282955e-11,0
6.866470489836969e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,4.503052791759998e-11,0
1.9569398446648344e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,3.6024419558522425e-11,0
3.261566274717005e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.881953703459672e-11,0
4.46319612125505e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,2.3055626852119815e-11,0
3.77655939369391e-07,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.8444502869474633e-11,0
1.579285550540989e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.4755602989469097e-11,0
2.952585486410292e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,1.1804484473243448e-11,0
4.394532678207964e-06,0.35366836190223694,[-1.00000000e+00  4.20411152e-06],[-1.00000000e+00  1.21982892e-04],False,False,9.443584803037197e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,7.554866454650977e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,6.043894551499562e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,4.8351184167572114e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.868093345626988e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.0944760642803715e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.475578769756126e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.9804609341367296e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.5843715228669453e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.2674965244041658e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.013997913412723e-12,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,8.111983307301784e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,6.489600523629235e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,5.191680418903388e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,4.1533443351227106e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.322654651416457e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.6581167822392615e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.1264934257914092e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.7012086184209352e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.3609599558428442e-13,0
